"","ID","time","x","y"
"1109","PET-C","2011-12-14 19:54:48",1098758.83344812,-7829086.96061292
"1110","PET-C","2011-12-14 20:24:48",1085341.89627056,-7798888.41210676
"1111","PET-C","2011-12-14 20:54:48",1068499.45768527,-7771681.69381093
"1112","PET-C","2011-12-14 21:24:48",1051678.86962198,-7744494.06501658
"1113","PET-C","2011-12-14 21:54:48",1036661.55323569,-7720785.69125627
"1114","PET-C","2011-12-14 22:24:48",1027830.29930422,-7709081.40810531
"1115","PET-C","2011-12-14 22:54:48",1019004.48682418,-7697380.17026106
"1116","PET-C","2011-12-14 23:24:48",1009416.88795992,-7686541.72045118
"1117","PET-C","2011-12-14 23:54:48",997505.839452279,-7678313.98005972
"1118","PET-C","2011-12-15 00:24:48",985600.868385823,-7670085.35231835
"1119","PET-C","2011-12-15 00:54:48",975795.588346508,-7661994.8695868
"1120","PET-C","2011-12-15 01:24:48",969041.790190936,-7654107.32817024
"1121","PET-C","2011-12-15 01:54:48",962290.976245292,-7646220.9006458
"1122","PET-C","2011-12-15 02:24:48",952540.112831854,-7635539.98438726
"1123","PET-C","2011-12-15 02:54:48",938993.260990564,-7621319.32522092
"1124","PET-C","2011-12-15 03:24:48",925457.612868533,-7607101.36208266
"1125","PET-C","2011-12-15 03:54:48",912989.692509657,-7589738.78256786
"1126","PET-C","2011-12-15 04:24:48",901956.720505126,-7568147.30765859
"1127","PET-C","2011-12-15 04:54:48",890936.293387064,-7546568.60877037
"1128","PET-C","2011-12-15 05:24:48",878909.503738428,-7524502.23005394
"1129","PET-C","2011-12-15 05:54:48",865764.430192571,-7501892.10064322
"1130","PET-C","2011-12-15 06:24:48",852636.128122109,-7479295.18945353
"1131","PET-C","2011-12-15 06:54:48",843338.447318452,-7457165.3793725
"1132","PET-C","2011-12-15 07:24:48",836694.110793688,-7435364.78007968
"1133","PET-C","2011-12-15 07:54:48",830057.112007987,-7413579.10137956
"1134","PET-C","2011-12-15 08:24:48",823017.116607636,-7392961.72467496
"1135","PET-C","2011-12-15 08:54:48",815667.575109815,-7373248.98341721
"1136","PET-C","2011-12-15 09:24:48",808326.104950884,-7353548.29286741
"1137","PET-C","2011-12-15 09:54:48",802807.043356699,-7337541.31044308
"1138","PET-C","2011-12-15 10:24:48",798312.812514112,-7323612.52031926
"1139","PET-C","2011-12-15 10:54:48",793822.069137381,-7309689.97268486
"1140","PET-C","2011-12-15 11:24:48",787703.578869522,-7290756.6122521
"1141","PET-C","2011-12-15 11:54:48",780739.898688395,-7269213.68481602
"1142","PET-C","2011-12-15 12:24:48",773784.876610654,-7247685.90951278
"1143","PET-C","2011-12-15 12:54:48",769386.312115665,-7223061.65076741
"1144","PET-C","2011-12-15 13:24:48",766209.397418367,-7196972.8779177
"1145","PET-C","2011-12-15 13:54:48",763035.951958519,-7170907.99112048
"1146","PET-C","2011-12-15 14:24:48",760184.506979242,-7154475.4160994
"1147","PET-C","2011-12-15 14:54:48",757495.568103089,-7142891.04605039
"1148","PET-C","2011-12-15 15:24:48",754808.418627834,-7131311.38821986
"1149","PET-C","2011-12-15 15:54:48",751561.287016251,-7113165.51614594
"1150","PET-C","2011-12-15 16:24:48",748153.452302847,-7093113.15170964
"1151","PET-C","2011-12-15 16:54:48",744749.302583082,-7073075.33017917
"1152","PET-C","2011-12-15 17:24:48",742334.055756539,-7047397.30078949
"1153","PET-C","2011-12-15 17:54:48",740080.021909391,-7020832.55409529
"1154","PET-C","2011-12-15 18:24:48",737828.247535275,-6994294.13526077
"1155","PET-C","2011-12-15 18:54:48",733753.218842627,-6974544.40500809
"1156","PET-C","2011-12-15 19:24:48",729495.208059379,-6955504.87190334
"1157","PET-C","2011-12-15 19:54:48",725242.315840189,-6936478.87590285
"1158","PET-C","2011-12-15 20:24:48",724964.013374144,-6923183.00104699
"1159","PET-C","2011-12-15 20:54:48",725328.53990798,-6910819.8101802
"1160","PET-C","2011-12-15 21:24:48",725692.27240167,-6898462.47086941
"1161","PET-C","2011-12-15 21:54:48",724901.66948259,-6885249.89742346
"1162","PET-C","2011-12-15 22:24:48",723944.991869154,-6871919.93781774
"1163","PET-C","2011-12-15 22:54:48",722988.793255355,-6858596.94590233
"1164","PET-C","2011-12-15 23:24:48",722527.983482686,-6838412.53643265
"1165","PET-C","2011-12-15 23:54:48",722109.683792494,-6817647.54393406
"1166","PET-C","2011-12-16 00:24:48",721690.82517448,-6796899.71135333
"1167","PET-C","2011-12-16 00:54:48",724010.342830937,-6777600.96194386
"1168","PET-C","2011-12-16 01:24:48",726477.699941263,-6758396.4040334
"1169","PET-C","2011-12-16 01:54:48",728940.148700809,-6739206.24683101
"1170","PET-C","2011-12-16 02:24:48",733185.088823137,-6723157.89238087
"1171","PET-C","2011-12-16 02:54:48",737439.749905508,-6707146.95655101
"1172","PET-C","2011-12-16 03:24:48",741493.137474282,-6691693.37562266
"1173","PET-C","2011-12-16 03:54:48",741751.17892332,-6686905.35366061
"1174","PET-C","2011-12-16 04:24:48",742009.045827028,-6682118.27162601
"1175","PET-C","2011-12-16 04:54:48",742266.737830648,-6677332.1295031
"1176","PET-C","2011-12-16 05:24:48",742170.821634383,-6675740.85864955
"1177","PET-C","2011-12-16 05:54:48",742073.727588278,-6674160.37591996
"1178","PET-C","2011-12-16 06:24:48",741999.248817165,-6672136.57764005
"1179","PET-C","2011-12-16 06:54:48",742232.842879092,-6664068.61738913
"1180","PET-C","2011-12-16 07:24:48",742466.072713084,-6656003.35843304
"1181","PET-C","2011-12-16 07:54:48",742639.042220582,-6649052.85335742
"1182","PET-C","2011-12-16 08:24:48",742527.312328354,-6647386.64761247
"1183","PET-C","2011-12-16 08:54:48",742415.588434482,-6645720.55962319
"1184","PET-C","2011-12-16 09:24:48",742026.431338342,-6643709.81214811
"1185","PET-C","2011-12-16 09:54:48",740787.60166407,-6640643.20852586
"1186","PET-C","2011-12-16 10:24:48",739549.066831911,-6637576.95988481
"1187","PET-C","2011-12-16 10:54:48",738533.540537689,-6634909.36891297
"1188","PET-C","2011-12-16 11:24:48",737981.895882658,-6633071.32996355
"1189","PET-C","2011-12-16 11:54:48",737430.327878284,-6631233.42658501
"1190","PET-C","2011-12-16 12:24:48",735994.257607503,-6626750.90025454
"1191","PET-C","2011-12-16 12:54:48",732872.034507378,-6617224.86482249
"1192","PET-C","2011-12-16 13:24:48",729752.080718065,-6607702.44151079
"1193","PET-C","2011-12-16 13:54:48",727650.281863003,-6601200.79789807
"1194","PET-C","2011-12-16 14:24:48",727250.406989372,-6599752.86171989
"1195","PET-C","2011-12-16 14:54:48",726850.575806229,-6598305.01099053
"1196","PET-C","2011-12-16 15:24:48",726050.878114651,-6593732.91623179
"1197","PET-C","2011-12-16 15:54:48",724836.354581639,-6585918.14640841
"1198","PET-C","2011-12-16 16:24:48",723622.4651966,-6578105.98241338
"1199","PET-C","2011-12-16 16:54:48",721432.242661652,-6567198.90354982
"1200","PET-C","2011-12-16 17:24:48",718500.677205608,-6553940.21426727
"1201","PET-C","2011-12-16 17:54:48",715571.98495354,-6540688.96759595
"1202","PET-C","2011-12-16 18:24:48",715072.359143596,-6535793.87062812
"1203","PET-C","2011-12-16 18:54:48",715798.443821678,-6535116.24960463
"1204","PET-C","2011-12-16 19:24:48",716524.486824834,-6534438.62264853
"1205","PET-C","2011-12-16 19:54:48",715658.865473203,-6529379.55618021
"1206","PET-C","2011-12-16 20:24:48",714328.760799861,-6523041.86797942
"1207","PET-C","2011-12-16 20:54:48",712999.282360689,-6516705.90209287
"1208","PET-C","2011-12-16 21:24:48",711025.107921427,-6509535.37633418
"1209","PET-C","2011-12-16 21:54:48",708914.159391968,-6502188.29987571
"1210","PET-C","2011-12-16 22:24:48",706804.434644041,-6494843.48268784
"1211","PET-C","2011-12-16 22:54:48",706188.182879584,-6492234.93639281
"1212","PET-C","2011-12-16 23:24:48",705856.30582273,-6490528.403207
"1213","PET-C","2011-12-16 23:54:48",705524.47071031,-6488821.99719792
"1214","PET-C","2011-12-17 00:24:48",702934.313081019,-6487313.16365355
"1215","PET-C","2011-12-17 00:54:48",699914.371811981,-6485841.68872526
"1216","PET-C","2011-12-17 01:24:48",696894.840229013,-6484369.93080011
"1217","PET-C","2011-12-17 01:54:48",698050.600797583,-6485396.20337923
"1218","PET-C","2011-12-17 02:24:48",699611.061018695,-6486664.50548893
"1219","PET-C","2011-12-17 02:54:48",701171.698308553,-6487932.78197116
"1220","PET-C","2011-12-17 03:24:48",701809.6172732,-6487415.45429922
"1221","PET-C","2011-12-17 03:54:48",702409.610723338,-6486824.80109749
"1222","PET-C","2011-12-17 04:24:48",703009.573497047,-6486234.14557979
"1223","PET-C","2011-12-17 04:54:48",702453.862133214,-6480793.16586849
"1224","PET-C","2011-12-17 05:24:48",701891.886683028,-6475326.40710747
"1225","PET-C","2011-12-17 05:54:48",701324.050544902,-6469931.45891637
"1226","PET-C","2011-12-17 06:24:48",700503.034769684,-6467487.56768823
"1227","PET-C","2011-12-17 06:54:48",699682.183326014,-6465043.92326618
"1228","PET-C","2011-12-17 07:24:48",698973.598783475,-6462688.49492656
"1229","PET-C","2011-12-17 07:54:48",700093.192116497,-6461767.77606054
"1230","PET-C","2011-12-17 08:24:48",701212.694250129,-6460847.03423563
"1231","PET-C","2011-12-17 08:54:48",702205.714514354,-6459804.50744966
"1232","PET-C","2011-12-17 09:24:48",701885.203086485,-6457496.705048
"1233","PET-C","2011-12-17 09:54:48",701564.743615205,-6455189.13930858
"1234","PET-C","2011-12-17 10:24:48",701358.530847535,-6453043.34098085
"1235","PET-C","2011-12-17 10:54:48",702495.941222696,-6452798.19982422
"1236","PET-C","2011-12-17 11:24:48",703633.329984112,-6452553.00267299
"1237","PET-C","2011-12-17 11:54:48",704508.859211606,-6452365.27096746
"1238","PET-C","2011-12-17 12:24:48",704680.422062898,-6452332.17158196
"1239","PET-C","2011-12-17 12:54:48",704851.984660687,-6452299.06933991
"1240","PET-C","2011-12-17 13:24:48",705714.844125517,-6452373.65574515
"1241","PET-C","2011-12-17 13:54:48",707636.562708257,-6452613.07161198
"1242","PET-C","2011-12-17 14:24:48",709558.331469745,-6452852.32844498
"1243","PET-C","2011-12-17 14:54:48",710881.500700425,-6453597.14584333
"1244","PET-C","2011-12-17 15:24:48",711218.699455084,-6455174.94003758
"1245","PET-C","2011-12-17 15:54:48",711555.939455568,-6456752.84317681
"1246","PET-C","2011-12-17 16:24:48",710329.565133213,-6458985.61100255
"1247","PET-C","2011-12-17 16:54:48",706081.979991235,-6462482.91068722
"1248","PET-C","2011-12-17 17:24:48",701833.091773897,-6465979.87035257
"1249","PET-C","2011-12-17 17:54:48",698569.349395303,-6468908.21669339
"1250","PET-C","2011-12-17 18:24:48",697238.989052666,-6470722.36966367
"1251","PET-C","2011-12-17 18:54:48",695908.410320251,-6472536.57720526
"1252","PET-C","2011-12-17 19:24:48",696766.157407881,-6472808.75840135
"1253","PET-C","2011-12-17 19:54:48",701561.158541711,-6470305.6246497
"1254","PET-C","2011-12-17 20:24:48",706355.141544945,-6467801.6863736
"1255","PET-C","2011-12-17 20:54:48",709058.743819886,-6467254.66530854
"1256","PET-C","2011-12-17 21:24:48",709442.505643756,-6468880.98082854
"1257","PET-C","2011-12-17 21:54:48",709826.316512537,-6470507.41136343
"1258","PET-C","2011-12-17 22:24:48",711376.126707548,-6475718.01325867
"1259","PET-C","2011-12-17 22:54:48",713989.282499979,-6484195.38871985
"1260","PET-C","2011-12-17 23:24:48",716604.208851872,-6492675.76024
"1261","PET-C","2011-12-17 23:54:48",718010.623629967,-6495661.48976623
"1262","PET-C","2011-12-18 00:24:48",718388.720136996,-6493975.28900051
"1263","PET-C","2011-12-18 00:54:48",718766.753132624,-6492289.20260711
"1264","PET-C","2011-12-18 01:24:48",718656.387966368,-6493084.30190444
"1265","PET-C","2011-12-18 01:54:48",718267.924005092,-6495292.08766863
"1266","PET-C","2011-12-18 02:24:48",717879.3710127,-6497500.07639991
"1267","PET-C","2011-12-18 02:54:48",717856.605300088,-6498241.89885642
"1268","PET-C","2011-12-18 03:24:48",718054.389764221,-6498099.75857809
"1269","PET-C","2011-12-18 03:54:48",718252.171753662,-6497957.617052
"1270","PET-C","2011-12-18 04:24:48",718282.553939159,-6497873.53864233
"1271","PET-C","2011-12-18 04:54:48",718248.195894263,-6497811.91669045
"1272","PET-C","2011-12-18 05:24:48",718213.837827583,-6497750.2951309
"1273","PET-C","2011-12-18 05:54:48",718827.898988771,-6497857.23321643
"1274","PET-C","2011-12-18 06:24:48",719448.149394877,-6497965.76329148
"1275","PET-C","2011-12-18 06:54:48",720029.106130676,-6498075.81999891
"1276","PET-C","2011-12-18 07:24:48",719797.063943447,-6498217.78384972
"1277","PET-C","2011-12-18 07:54:48",719565.01932007,-6498359.74666404
"1278","PET-C","2011-12-18 08:24:48",719453.476847697,-6498519.45415763
"1279","PET-C","2011-12-18 08:54:48",721327.382383537,-6498971.46462626
"1280","PET-C","2011-12-18 09:24:48",723201.372962164,-6499423.33456249
"1281","PET-C","2011-12-18 09:54:48",724887.935124175,-6499862.86795176
"1282","PET-C","2011-12-18 10:24:48",725621.785910663,-6500240.36435014
"1283","PET-C","2011-12-18 10:54:48",726355.662156787,-6500617.84388601
"1284","PET-C","2011-12-18 11:24:48",726964.754901876,-6500864.49162337
"1285","PET-C","2011-12-18 11:54:48",727141.202812246,-6500657.6578932
"1286","PET-C","2011-12-18 12:24:48",727317.647337229,-6500450.82384013
"1287","PET-C","2011-12-18 12:54:48",725950.914671052,-6499968.84900639
"1288","PET-C","2011-12-18 13:24:48",721254.506424756,-6498892.56369837
"1289","PET-C","2011-12-18 13:54:48",716558.604250005,-6497815.39117753
"1290","PET-C","2011-12-18 14:24:48",710575.32956122,-6496230.02481187
"1291","PET-C","2011-12-18 14:54:48",702436.857822278,-6493793.1039811
"1292","PET-C","2011-12-18 15:24:48",694300.294062158,-6491353.63812388
"1293","PET-C","2011-12-18 15:54:48",688874.810072116,-6488168.40467924
"1294","PET-C","2011-12-18 16:24:48",687599.707711113,-6483844.59615294
"1295","PET-C","2011-12-18 16:54:48",686325.049459771,-6479521.56930235
"1296","PET-C","2011-12-18 17:24:48",688413.353921133,-6475182.69478559
"1297","PET-C","2011-12-18 17:54:48",694563.992701665,-6470823.2341358
"1298","PET-C","2011-12-18 18:24:48",700712.304737639,-6466462.80130652
"1299","PET-C","2011-12-18 18:54:48",704436.628341226,-6460338.91525644
"1300","PET-C","2011-12-18 19:24:48",705278.494357791,-6452119.93720625
"1301","PET-C","2011-12-18 19:54:48",706119.562735542,-6443903.89793902
"1302","PET-C","2011-12-18 20:24:48",708570.762630129,-6436499.93484737
"1303","PET-C","2011-12-18 20:54:48",713918.435825275,-6430552.93697945
"1304","PET-C","2011-12-18 21:24:48",719263.239566615,-6424606.06430412
"1305","PET-C","2011-12-18 21:54:48",729784.568013118,-6426223.56213506
"1306","PET-C","2011-12-18 22:24:48",747184.149333194,-6437863.66620386
"1307","PET-C","2011-12-18 22:54:48",764602.403532398,-6449497.60215514
"1308","PET-C","2011-12-18 23:24:48",778796.825693831,-6458760.11352972
"1309","PET-C","2011-12-18 23:54:48",787570.198940887,-6464058.50035917
"1310","PET-C","2011-12-19 00:24:48",796347.885098848,-6469355.0707654
"1311","PET-C","2011-12-19 00:54:48",801782.616707132,-6472585.4379802
"1312","PET-C","2011-12-19 01:24:48",802346.147368448,-6472810.20196809
"1313","PET-C","2011-12-19 01:54:48",802909.690253112,-6473034.95537857
"1314","PET-C","2011-12-19 02:24:48",803721.28908376,-6473009.21323517
"1315","PET-C","2011-12-19 02:54:48",804873.846162689,-6472639.09595382
"1316","PET-C","2011-12-19 03:24:48",806026.370378166,-6472268.92119306
"1317","PET-C","2011-12-19 03:54:48",807169.991335933,-6471731.32346695
"1318","PET-C","2011-12-19 04:24:48",808303.682761629,-6471007.45336957
"1319","PET-C","2011-12-19 04:54:48",809437.304597737,-6470283.54289402
"1320","PET-C","2011-12-19 05:24:48",810472.091792788,-6469446.84061225
"1321","PET-C","2011-12-19 05:54:48",811429.376414785,-6468521.72893324
"1322","PET-C","2011-12-19 06:24:48",812386.582850063,-6467596.60786862
"1323","PET-C","2011-12-19 06:54:48",813199.288141889,-6466695.4925936
"1324","PET-C","2011-12-19 07:24:48",813889.1811265,-6465814.79323913
"1325","PET-C","2011-12-19 07:54:48",814579.018956145,-6464934.10212633
"1326","PET-C","2011-12-19 08:24:48",815217.203930247,-6464103.65915699
"1327","PET-C","2011-12-19 08:54:48",815832.340877567,-6463295.6197628
"1328","PET-C","2011-12-19 09:24:48",816447.432429898,-6462487.58934546
"1329","PET-C","2011-12-19 09:54:48",816991.950724115,-6461746.89126244
"1330","PET-C","2011-12-19 10:24:48",817503.328752125,-6461037.80306151
"1331","PET-C","2011-12-19 10:54:48",818014.673702588,-6460328.72130638
"1332","PET-C","2011-12-19 11:24:48",818627.699863129,-6459653.72798356
"1333","PET-C","2011-12-19 11:54:48",819294.659231424,-6458996.81439166
"1334","PET-C","2011-12-19 12:24:48",819961.579584126,-6458339.89766672
"1335","PET-C","2011-12-19 12:54:48",820650.175974223,-6457583.8184156
"1336","PET-C","2011-12-19 13:24:48",821350.502005948,-6456773.95512395
"1337","PET-C","2011-12-19 13:54:48",822050.776821038,-6455964.09468275
"1338","PET-C","2011-12-19 14:24:48",822710.72797206,-6455044.70492623
"1339","PET-C","2011-12-19 14:54:48",823360.970999923,-6454099.07661888
"1340","PET-C","2011-12-19 15:24:48",824011.157213132,-6453153.46415008
"1341","PET-C","2011-12-19 15:54:48",826723.201697618,-6454672.14117645
"1342","PET-C","2011-12-19 16:24:48",829605.553985751,-6456393.64219373
"1343","PET-C","2011-12-19 16:54:48",832423.338417683,-6458042.94631225
"1344","PET-C","2011-12-19 17:24:48",833216.024156868,-6457449.8143282
"1345","PET-C","2011-12-19 17:54:48",834008.6692876,-6456856.6655099
"1346","PET-C","2011-12-19 18:24:48",834815.558157288,-6456277.80295156
"1347","PET-C","2011-12-19 18:54:48",836084.280974359,-6456161.38336927
"1348","PET-C","2011-12-19 19:24:48",837352.997707527,-6456044.89211249
"1349","PET-C","2011-12-19 19:54:48",838578.395653983,-6456009.85825617
"1350","PET-C","2011-12-19 20:24:48",838075.11967477,-6459228.79370674
"1351","PET-C","2011-12-19 20:54:48",837571.654404962,-6462448.1633198
"1352","PET-C","2011-12-19 21:24:48",837066.469513161,-6465660.18597664
"1353","PET-C","2011-12-19 21:54:48",836103.581725774,-6466545.69371752
"1354","PET-C","2011-12-19 22:24:48",835140.619001596,-6467431.18764571
"1355","PET-C","2011-12-19 22:54:48",834179.988826747,-6468303.43192717
"1356","PET-C","2011-12-19 23:24:48",833550.29149935,-6467356.2380937
"1357","PET-C","2011-12-19 23:54:48",832920.644840899,-6466409.07225612
"1358","PET-C","2011-12-20 00:24:48",832402.797099087,-6465596.14063799
"1359","PET-C","2011-12-20 00:54:48",833726.19308597,-6466994.39368516
"1360","PET-C","2011-12-20 01:24:48",835049.752302903,-6468392.67187619
"1361","PET-C","2011-12-20 01:54:48",836418.394926409,-6469740.8362378
"1362","PET-C","2011-12-20 02:24:48",838226.443699093,-6470598.67312213
"1363","PET-C","2011-12-20 02:54:48",840034.641257421,-6471456.41080547
"1364","PET-C","2011-12-20 03:24:48",841685.470110112,-6472230.94863831
"1365","PET-C","2011-12-20 03:54:48",841765.033384335,-6472176.45166977
"1366","PET-C","2011-12-20 04:24:48",841844.596263109,-6472121.95488701
"1367","PET-C","2011-12-20 04:54:48",841992.121027822,-6472064.17708738
"1368","PET-C","2011-12-20 05:24:48",842542.189610193,-6471986.95959517
"1369","PET-C","2011-12-20 05:54:48",843092.255774253,-6471909.72908361
"1370","PET-C","2011-12-20 06:24:48",843704.148665734,-6471753.49444365
"1371","PET-C","2011-12-20 06:54:48",844463.393951822,-6471408.971829
"1372","PET-C","2011-12-20 07:24:48",845222.618146184,-6471064.42657255
"1373","PET-C","2011-12-20 07:54:48",845930.394663527,-6470695.57637975
"1374","PET-C","2011-12-20 08:24:48",846547.163926427,-6470283.75299683
"1375","PET-C","2011-12-20 08:54:48",847163.911752351,-6469871.91649855
"1376","PET-C","2011-12-20 09:24:48",847788.523790981,-6469404.40761117
"1377","PET-C","2011-12-20 09:54:48",848424.19894334,-6468858.60599014
"1378","PET-C","2011-12-20 10:24:48",849059.843825926,-6468312.79669478
"1379","PET-C","2011-12-20 10:54:48",849425.720305933,-6467536.81936944
"1380","PET-C","2011-12-20 11:24:48",849562.826286544,-6466565.68346773
"1381","PET-C","2011-12-20 11:54:48",849699.916040474,-6465594.58798067
"1382","PET-C","2011-12-20 12:24:48",849636.66293964,-6464741.82918064
"1383","PET-C","2011-12-20 12:54:48",849428.020300519,-6463974.95706471
"1384","PET-C","2011-12-20 13:24:48",849219.38918627,-6463208.11244057
"1385","PET-C","2011-12-20 13:54:48",848999.902472368,-6462768.31526327
"1386","PET-C","2011-12-20 14:24:48",848773.392377528,-6462540.05528981
"1387","PET-C","2011-12-20 14:54:48",848546.886706022,-6462311.79735189
"1388","PET-C","2011-12-20 15:24:48",848303.443866822,-6462017.31429009
"1389","PET-C","2011-12-20 15:54:48",848047.40001585,-6461673.55150904
"1390","PET-C","2011-12-20 16:24:48",847791.363820699,-6461329.7914848
"1391","PET-C","2011-12-20 16:54:48",847948.61081734,-6461169.70387509
"1392","PET-C","2011-12-20 17:24:48",848322.468933866,-6461105.87866513
"1393","PET-C","2011-12-20 17:54:48",848696.325636084,-6461042.04651273
"1394","PET-C","2011-12-20 18:24:48",848772.869500195,-6461233.24449532
"1395","PET-C","2011-12-20 18:54:48",848684.978666397,-6461565.49667912
"1396","PET-C","2011-12-20 19:24:48",848597.084695519,-6461897.75366448
"1397","PET-C","2011-12-20 19:54:48",847016.25426402,-6462313.07526186
"1398","PET-C","2011-12-20 20:24:48",844818.975042705,-6462762.50837666
"1399","PET-C","2011-12-20 20:54:48",842621.629235076,-6463211.72751566
"1400","PET-C","2011-12-20 21:24:48",840890.634037361,-6463750.33218422
"1401","PET-C","2011-12-20 21:54:48",839346.499657831,-6464324.7310747
"1402","PET-C","2011-12-20 22:24:48",837802.295887791,-6464899.03029014
"1403","PET-C","2011-12-20 22:54:48",837695.838749474,-6465915.56093984
"1404","PET-C","2011-12-20 23:24:48",838084.424278966,-6467084.41692672
"1405","PET-C","2011-12-20 23:54:48",838473.044708173,-6468253.33046779
"1406","PET-C","2011-12-21 00:24:48",838237.201965614,-6469218.68043863
"1407","PET-C","2011-12-21 00:54:48",837960.686426191,-6470170.8108527
"1408","PET-C","2011-12-21 01:24:48",837684.143754367,-6471122.97626957
"1409","PET-C","2011-12-21 01:54:48",837080.83650671,-6470221.62160921
"1410","PET-C","2011-12-21 02:24:48",836451.935735065,-6469174.81766689
"1411","PET-C","2011-12-21 02:54:48",835841.887789678,-6468145.80335064
"1412","PET-C","2011-12-21 03:24:48",836127.544382148,-6467962.71052426
"1413","PET-C","2011-12-21 03:54:48",836413.196537661,-6467779.61467218
"1414","PET-C","2011-12-21 04:24:48",836710.201260534,-6467592.25096358
"1415","PET-C","2011-12-21 04:54:48",837095.562997699,-6467371.69778055
"1416","PET-C","2011-12-21 05:24:48",837480.917599789,-6467151.13942904
"1417","PET-C","2011-12-21 05:54:48",837879.511890574,-6466948.37273322
"1418","PET-C","2011-12-21 06:24:48",838388.399344804,-6466893.78926967
"1419","PET-C","2011-12-21 06:54:48",838897.285553843,-6466839.19395814
"1420","PET-C","2011-12-21 07:24:48",839440.38793511,-6466811.15463291
"1421","PET-C","2011-12-21 07:54:48",840117.100197633,-6466886.84101292
"1422","PET-C","2011-12-21 08:24:48",840793.819144362,-6466962.50698887
"1423","PET-C","2011-12-21 08:54:48",841525.882721562,-6467013.85652233
"1424","PET-C","2011-12-21 09:24:48",842357.766607144,-6467021.35269642
"1425","PET-C","2011-12-21 09:54:48",843189.654152954,-6467028.81807177
"1426","PET-C","2011-12-21 10:24:48",844068.590891903,-6467027.40807295
"1427","PET-C","2011-12-21 10:54:48",844998.496863559,-6467016.37890361
"1428","PET-C","2011-12-21 11:24:48",845928.405860898,-6467005.31182815
"1429","PET-C","2011-12-21 11:54:48",846873.441812475,-6467002.01765333
"1430","PET-C","2011-12-21 12:24:48",847830.231730952,-6467004.75180242
"1431","PET-C","2011-12-21 12:54:48",848787.026085831,-6467007.44590897
"1432","PET-C","2011-12-21 13:24:48",849724.84788981,-6467717.03285038
"1433","PET-C","2011-12-21 13:54:48",850654.884258046,-6468719.28402819
"1434","PET-C","2011-12-21 14:24:48",851585.002512316,-6469721.55095076
"1435","PET-C","2011-12-21 14:54:48",851772.764573853,-6473165.7356393
"1436","PET-C","2011-12-21 15:24:48",851846.270516857,-6476986.20383648
"1437","PET-C","2011-12-21 15:54:48",851919.733234571,-6480807.31913616
"1438","PET-C","2011-12-21 16:24:48",852090.825124901,-6482180.96612838
"1439","PET-C","2011-12-21 16:54:48",852275.035002297,-6483226.12177305
"1440","PET-C","2011-12-21 17:24:48",852459.256898787,-6484271.32603788
"1441","PET-C","2011-12-21 17:54:48",852869.916882116,-6483835.99904425
"1442","PET-C","2011-12-21 18:24:48",853303.558158414,-6483250.26525116
"1443","PET-C","2011-12-21 18:54:48",853737.176314374,-6482664.53538915
"1444","PET-C","2011-12-21 19:24:48",852820.438162618,-6481089.72362731
"1445","PET-C","2011-12-21 19:54:48",851877.046466442,-6479495.38397072
"1446","PET-C","2011-12-21 20:24:48",850933.779879795,-6477901.13145577
"1447","PET-C","2011-12-21 20:54:48",845035.452838656,-6480845.00460062
"1448","PET-C","2011-12-21 21:24:48",839023.032058456,-6483890.6784682
"1449","PET-C","2011-12-21 21:54:48",833166.269129556,-6486898.47103685
"1450","PET-C","2011-12-21 22:24:48",833170.205474811,-6488543.13615059
"1451","PET-C","2011-12-21 22:54:48",833174.130418767,-6490187.92097174
"1452","PET-C","2011-12-21 23:24:48",833160.928232508,-6491810.17158156
"1453","PET-C","2011-12-21 23:54:48",832736.92083402,-6492888.80206885
"1454","PET-C","2011-12-22 00:24:48",832312.868858954,-6493967.47185032
"1455","PET-C","2011-12-22 00:54:48",831926.743586035,-6495091.73861733
"1456","PET-C","2011-12-22 01:24:48",831977.262837646,-6496740.01669112
"1457","PET-C","2011-12-22 01:54:48",832027.777598469,-6498388.41357947
"1458","PET-C","2011-12-22 02:24:48",832108.456209626,-6499841.96713093
"1459","PET-C","2011-12-22 02:54:48",832467.499240503,-6499496.59896847
"1460","PET-C","2011-12-22 03:24:48",832826.531340408,-6499151.22991669
"1461","PET-C","2011-12-22 03:54:48",833306.03698401,-6499106.94818157
"1462","PET-C","2011-12-22 04:24:48",834160.236701014,-6499998.93762435
"1463","PET-C","2011-12-22 04:54:48",835014.503013816,-6500890.93699316
"1464","PET-C","2011-12-22 05:24:48",835767.502532568,-6501424.3005469
"1465","PET-C","2011-12-22 05:54:48",836310.057029206,-6501212.77829068
"1466","PET-C","2011-12-22 06:24:48",836852.602585702,-6501001.24483758
"1467","PET-C","2011-12-22 06:54:48",837308.843614073,-6500689.97995021
"1468","PET-C","2011-12-22 07:24:48",837661.475563361,-6500258.99972005
"1469","PET-C","2011-12-22 07:54:48",838014.093901772,-6499828.02013854
"1470","PET-C","2011-12-22 08:24:48",838209.741303894,-6499394.17226708
"1471","PET-C","2011-12-22 08:54:48",838243.105763761,-6498957.36318741
"1472","PET-C","2011-12-22 09:24:48",838276.468210747,-6498520.5608187
"1473","PET-C","2011-12-22 09:54:48",838197.447904331,-6498172.94634788
"1474","PET-C","2011-12-22 10:24:48",838016.298714793,-6497906.37910745
"1475","PET-C","2011-12-22 10:54:48",837835.153535133,-6497639.81476904
"1476","PET-C","2011-12-22 11:24:48",837623.21050881,-6497533.70382799
